1155,4
2083,4
72,9
2936,1
3102,5
1792,3
430,5
1144,4
1168,4
567,3
1663,4
89,1
1588,6
1044,5
3258,9
2294,16
2985,9
376,2
3086,8
2314,1
3153,12
996,16
3203,4
2396,4
2049,1
1071,4
266,8
1537,4
1147,3
2113,4
1731,9
407,4
912,5
1591,4
817,1
878,16
2080,4
301,5
2307,1
696,3
757,5
2354,4
1464,1
1300,3
2449,5
1433,11
2795,1
1483,4
3306,5
577,3
895,1
306,4
111,5
991,3
1665,5
2895,3
2999,1
3350,4
612,1
466,5
634,3
2755,4
1546,1
2676,10
2859,5
289,4
2042,1
722,11
1314,5
2210,4
1131,4
1185,14
1642,8
797,5
225,1
2162,5
1883,3
253,5
975,4
1902,5
2829,4
2909,4
3171,8
1829,1
1118,4
1037,4
2734,1
2908,4
2714,4
3253,4
1838,4
2213,9
2910,9
3094,9
1104,9
2392,4
34,4
2293,4
2841,4
3138,4
1818,5
3046,11
2870,4
2820,8
2546,4
2139,1
468,4
3292,9
952,9
1508,4
2383,1
2704,1
1532,4
1984,14
1865,14
2517,14
1859,14
2488,14
1581,14
281,1
2750,14
3127,1
2821,3
2060,1
569,3
943,6
1767,3
761,1
870,1
2078,1
2504,4
2149,1
108,5
322,7
3106,10
2529,1
1956,5
2000,11
1126,1
2673,1
920,7
1605,5
636,7
3280,4
3029,4
447,9
684,7
3185,4
3317,4
3180,16
2001,11
3101,16
3067,4
1518,1
3272,9
1072,4
3411,8
1688,10
615,11
2506,4
3366,4
2271,9
2689,5
1650,5
2159,5
2079,5
2403,5
2448,5
2911,5
3373,5
2744,1
905,3
2261,1
3006,11
158,16
1658,6
2811,6
2557,6
1141,14
1430,8
2575,10
2097,4
2363,10
2559,10
986,16
1380,16
471,18
901,3
565,3
775,5
958,1
1741,1
1861,1
2639,1
2412,8
1511,8
2360,8
2465,8
2321,9
454,5
371,9
275,9
1224,9
613,9
180,9
194,9
377,9
844,5
713,5
1261,4
1157,5
1919,8
1500,1
2778,4
882,1
2138,4
2319,4
2120,1
2304,15
512,15
2376,10
2580,3
2130,4
2954,1
1148,4
1450,11
1924,14
2027,5
1690,8
1689,5
1319,15
699,13
2610,5
2260,8
1088,4
2418,4
627,4
2675,4
2514,16
2205,4
2671,3
513,1
1242,4
1272,11
2203,3
755,15
576,9
2276,11
1694,4
2983,4
104,1
546,1
119,11
1400,1
198,5
2939,4
3096,8
1877,5
2747,14
1031,1
2867,4
395,5
1229,5
2568,3
1466,11
1978,11
2176,11
1467,7
963,5
1682,12
1567,1
2330,1
3037,14
2938,14
3214,8
3369,4
2642,9
2850,15
2594,15
1270,4
1607,1
490,8
1501,1
2343,1
1225,13
1659,4
2499,4
732,4
2243,16
66,9
1871,4
2316,4
3167,5
2838,5
678,5
2007,6
1436,13
1040,9
3278,4
2616,1
2761,4
2407,16
1958,12
2587,11
303,1
2156,5
896,11
1099,1
2155,4
1339,1
2687,4
3111,4
3349,14
1231,1
2707,6
1219,1
2267,3
2317,4
1896,3
1420,4
786,5
650,9
2924,5
1495,1
3009,8
2427,9
1547,3
1534,5
854,11
2110,8
2633,8
2560,8
1930,8
1028,1
2825,8
782,4
2879,4
1766,1
2934,8
3038,5
2607,5
3179,5
2669,1
1388,1
3163,4
3027,3
2677,3
2388,5
2278,1
2164,10
3107,15
1245,1
3040,1
442,5
1733,9
1703,10
3360,1
3187,4
405,1
740,1
2519,4
1032,16
1992,4
1113,16
2937,3
3388,8
1509,2
3199,9
1720,7
3076,10
1273,1
3117,4
2659,1
2906,3
2664,4
1780,2
3333,4
3247,8
548,5
3005,4
2063,5
1525,5
211,4
2578,1
2783,4
1961,4
2943,4
2479,4
3316,1
2794,15
2081,8
2283,3
1425,14
444,1
2672,4
2789,10
2266,4
1840,4
730,4
1114,8
1596,8
2126,8
2306,2
2553,1
2678,1
1977,9
2905,1
1851,1
1521,9
933,9
1395,8
1701,1
1313,8
2894,9
1283,9
3104,9
2862,9
2959,8
1928,5
1784,5
2890,8
2901,8
3126,8
2981,8
2861,8
2043,1
3275,4
2613,6
2016,5
2439,5
278,1
1039,4
2453,4
2663,4
821,5
